uid,xml_count,danmu_count
11502615,3,3
11691715,3,3
11851245,3,3
12584337,3,3
13365786,3,3
1378242,3,3
13991881,3,3
14178801,3,3
14677412,3,3
14689848,3,3
15218027,3,3
15535166,3,3
17660540,3,3
1804857,3,3
18190417,3,3
19059827,3,3
20699052,3,3
2194694,3,3
22935670,3,3
23472144,3,3
2372206,3,3
240011,3,3
24387575,3,3
25272,3,3
25544795,3,3
25905887,3,3
26701433,3,3
27138846,3,3
27489831,3,3
284681,3,3
3026648,3,3
32837383,3,3
33428881,3,3
33762176,3,3
33878623,3,3
34890109,3,3
36141102,3,3
369974,3,3
3718504,3,3
38909925,3,3
3944523,3,3
40424419,3,3
4259791,3,3
4439067,3,3
4443793,3,3
446478,3,3
4565121,3,3
46431609,3,3
5015049,3,3
5067054,3,3
53461411,3,3
5415125,3,3
55443328,3,3
62340725,3,3
6362983,3,3
66607887,3,3
6693359,3,3
732440,3,3
73405958,3,3
74565727,3,3
82371767,3,3
8363789,3,3
839509,3,3
85527990,3,3
88756612,3,3
9212816,3,3
9213,3,3
93420169,3,3
94236634,3,3
95074954,3,3
99632474,3,3
11071799,2,198
39115670,2,128
27112908,2,60
13276357,2,52
12093185,2,47
56894812,2,40
21290615,2,38
7991110,2,38
20704907,2,35
31742068,2,35
128471,2,34
943291,2,32
28784881,2,31
11476862,2,30
1898080,2,29
5052488,2,29
7182237,2,29
87937216,2,28
11054860,2,27
24264222,2,27
22224506,2,25
41209744,2,25
2293522,2,22
71274415,2,22
84945745,2,20
22199398,2,19
3186454,2,19
18519621,2,18
24170511,2,18
29851857,2,18
30720484,2,18
3200708,2,18
46524671,2,18
61956663,2,18
11715820,2,17
13062841,2,17
19705776,2,17
21986840,2,17
28955203,2,17
23082535,2,16
33398348,2,16
30624664,2,15
34621407,2,15
7553209,2,15
96064862,2,15
17704682,2,14
34177244,2,14
39406190,2,14
5461820,2,14
2200997,2,13
34244296,2,13
39471201,2,13
60502440,2,13
11672980,2,12
1415684,2,12
22223020,2,12
23080211,2,12
27429886,2,12
59115274,2,12
82589233,2,12
12308915,2,11
12419338,2,11
14167854,2,11
2665157,2,11
26660586,2,11
28614119,2,11
30817027,2,11
4031114,2,11
606016,2,11
7338963,2,11
7537547,2,11
77986839,2,11
82654061,2,11
87135798,2,11
13563379,2,10
19117452,2,10
20878653,2,10
21622433,2,10
25820230,2,10
29491081,2,10
29631869,2,10
31544477,2,10
32965520,2,10
35038152,2,10
43298305,2,10
52500355,2,10
5510839,2,10
8305007,2,10
84516608,2,10
9063962,2,10
91569975,2,10
17202320,2,9
2407746,2,9
24428165,2,9
2711437,2,9
32600587,2,9
35133377,2,9
37843690,2,9
490458,2,9
5839616,2,9
7312684,2,9
83054711,2,9
8345001,2,9
84045368,2,9
10016742,2,8
12023054,2,8
12389772,2,8
14309661,2,8
14498016,2,8
15078217,2,8
17906677,2,8
19164549,2,8
22072483,2,8
2311352,2,8
26856719,2,8
2908268,2,8
2956665,2,8
30374092,2,8
35446662,2,8
3933993,2,8
4011732,2,8
483433,2,8
491955,2,8
68196788,2,8
7342074,2,8
75400229,2,8
75943575,2,8
84122926,2,8
84700417,2,8
8567542,2,8
9034362,2,8
13540914,2,7
14671832,2,7
20616289,2,7
20888380,2,7
2223548,2,7
242104,2,7
30498975,2,7
3746593,2,7
3878700,2,7
39066716,2,7
39203643,2,7
40031993,2,7
40189700,2,7
417354,2,7
4185380,2,7
5487693,2,7
67036,2,7
7580818,2,7
10780327,2,6
12113821,2,6
12597066,2,6
1295093,2,6
13712635,2,6
13823978,2,6
14036521,2,6
14083761,2,6
14788361,2,6
15801036,2,6
16036560,2,6
1775596,2,6
2036582,2,6
21096379,2,6
21960471,2,6
25156987,2,6
29290989,2,6
2991415,2,6
31949306,2,6
3264576,2,6
34282821,2,6
35560368,2,6
424541,2,6
4296944,2,6
4323408,2,6
56857456,2,6
584824,2,6
68291230,2,6
759691,2,6
8587508,2,6
864262,2,6
86730283,2,6
9040200,2,6
90445319,2,6
91458699,2,6
94535740,2,6
10094517,2,5
10453390,2,5
11205444,2,5
11358875,2,5
11443128,2,5
13096161,2,5
1849772,2,5
185032,2,5
20127992,2,5
21272979,2,5
2207996,2,5
22389,2,5
22659456,2,5
22940794,2,5
2355072,2,5
28333522,2,5
28672632,2,5
29770239,2,5
335800,2,5
36198547,2,5
38149330,2,5
38199078,2,5
39854599,2,5
40541660,2,5
45459804,2,5
5016081,2,5
530153,2,5
59557757,2,5
72325968,2,5
7507748,2,5
80441783,2,5
8316040,2,5
86868804,2,5
92652504,2,5
93733569,2,5
95668012,2,5
10620433,2,4
10853778,2,4
11463309,2,4
11513460,2,4
11785414,2,4
12032083,2,4
12077976,2,4
12312664,2,4
12431842,2,4
13524580,2,4
13546569,2,4
13951113,2,4
14038167,2,4
1433558,2,4
1437619,2,4
14704782,2,4
14756142,2,4
1476081,2,4
158783,2,4
16305720,2,4
16586992,2,4
17854196,2,4
18289032,2,4
1833837,2,4
1848563,2,4
19776517,2,4
2059172,2,4
20807217,2,4
20851838,2,4
2091100,2,4
21662324,2,4
22478317,2,4
22667626,2,4
23084531,2,4
23271345,2,4
233172,2,4
23445929,2,4
2407966,2,4
24212247,2,4
24742784,2,4
24837065,2,4
25250101,2,4
25398517,2,4
27169761,2,4
27624529,2,4
27923146,2,4
28404523,2,4
29074432,2,4
29979407,2,4
30788484,2,4
31800043,2,4
3182648,2,4
32344176,2,4
33832262,2,4
34601261,2,4
34803369,2,4
3598749,2,4
36328236,2,4
36623957,2,4
3697058,2,4
37656551,2,4
37959713,2,4
39278781,2,4
40470587,2,4
4062320,2,4
41975122,2,4
43872674,2,4
4413951,2,4
4420621,2,4
46935640,2,4
4772531,2,4
49331774,2,4
50431614,2,4
5231440,2,4
53362417,2,4
55911191,2,4
5637882,2,4
5942555,2,4
6396709,2,4
6504163,2,4
6637134,2,4
6775921,2,4
67894960,2,4
7026738,2,4
71250314,2,4
7145487,2,4
75911836,2,4
761311,2,4
84017591,2,4
87903264,2,4
88095346,2,4
88978747,2,4
94051047,2,4
9525209,2,4
9608479,2,4
96875643,2,4
9963613,2,4
10318108,2,3
11238798,2,3
11645125,2,3
11865661,2,3
11875466,2,3
12440619,2,3
12632777,2,3
12967254,2,3
13159480,2,3
13733589,2,3
14186825,2,3
14430997,2,3
1477413,2,3
14972339,2,3
15132348,2,3
15297732,2,3
1530255,2,3
16193840,2,3
17086,2,3
17849,2,3
18179768,2,3
18294364,2,3
18678851,2,3
1901790,2,3
19199865,2,3
19488419,2,3
2068087,2,3
21056332,2,3
21159568,2,3
21331813,2,3
2150326,2,3
21590547,2,3
21619356,2,3
21997479,2,3
22028443,2,3
22112254,2,3
221386,2,3
22702561,2,3
23035438,2,3
23338703,2,3
24187791,2,3
24410957,2,3
25604940,2,3
25732676,2,3
260865,2,3
26097245,2,3
29882736,2,3
30999568,2,3
31229011,2,3
3135273,2,3
31395,2,3
32202897,2,3
32509295,2,3
32799136,2,3
33733393,2,3
34071658,2,3
3419913,2,3
36193341,2,3
36973520,2,3
3838136,2,3
39145272,2,3
3925921,2,3
40217797,2,3
4720085,2,3
47308931,2,3
49173496,2,3
49516239,2,3
50477561,2,3
53479349,2,3
5491249,2,3
565203,2,3
5796210,2,3
60501814,2,3
625205,2,3
6337408,2,3
66779242,2,3
67343307,2,3
76602014,2,3
782987,2,3
8051824,2,3
81025653,2,3
83066781,2,3
83167693,2,3
83544101,2,3
83947666,2,3
8680065,2,3
87357233,2,3
8850214,2,3
894909,2,3
895003,2,3
90954877,2,3
93602123,2,3
99813802,2,3
10065045,2,2
100739,2,2
10189925,2,2
10220779,2,2
10768043,2,2
10926675,2,2
11102876,2,2
11401923,2,2
11694119,2,2
11849002,2,2
11946691,2,2
12004698,2,2
12022856,2,2
12031436,2,2
12121466,2,2
12145510,2,2
12146898,2,2
12201213,2,2
12294696,2,2
12321826,2,2
12336000,2,2
12561699,2,2
12569002,2,2
12579691,2,2
12748517,2,2
12761693,2,2
12763565,2,2
12791820,2,2
12792903,2,2
13026215,2,2
13134435,2,2
13223343,2,2
13418583,2,2
13439319,2,2
13440478,2,2
13514601,2,2
1354510,2,2
13619669,2,2
13685887,2,2
1370212,2,2
13742522,2,2
14076956,2,2
14166525,2,2
14365429,2,2
14440852,2,2
1463325,2,2
14819124,2,2
14901257,2,2
15041972,2,2
15124,2,2
15159819,2,2
15380953,2,2
15489730,2,2
15586812,2,2
15817879,2,2
15967137,2,2
15976140,2,2
159765,2,2
1635144,2,2
16394457,2,2
16605737,2,2
1676694,2,2
16984162,2,2
17015546,2,2
17041773,2,2
17051140,2,2
17160,2,2
1723449,2,2
1727195,2,2
1729582,2,2
17622115,2,2
1766388,2,2
17771572,2,2
18088813,2,2
18147443,2,2
18180162,2,2
18248483,2,2
18738891,2,2
1898891,2,2
19105648,2,2
19200768,2,2
19206361,2,2
19226427,2,2
19262721,2,2
19365176,2,2
19388771,2,2
1940010,2,2
19561101,2,2
19561510,2,2
19783385,2,2
19850806,2,2
20360895,2,2
20644014,2,2
2137318,2,2
21944822,2,2
21981445,2,2
2223701,2,2
22315146,2,2
22346995,2,2
22409668,2,2
2262330,2,2
22804542,2,2
22874583,2,2
22977407,2,2
23385190,2,2
23899652,2,2
24048130,2,2
2420313,2,2
242245,2,2
24336017,2,2
24350470,2,2
2437679,2,2
24852952,2,2
25237318,2,2
25407425,2,2
25604171,2,2
25733000,2,2
25748961,2,2
26055224,2,2
26082612,2,2
26106845,2,2
26375187,2,2
26522670,2,2
2652370,2,2
2696152,2,2
27167899,2,2
27173906,2,2
2757864,2,2
27674586,2,2
28389818,2,2
28449323,2,2
28572891,2,2
28657041,2,2
28657098,2,2
28838564,2,2
288482,2,2
28854655,2,2
2905623,2,2
29159607,2,2
29272748,2,2
29324127,2,2
2963403,2,2
29753021,2,2
298382,2,2
2996557,2,2
30054661,2,2
303459,2,2
3042883,2,2
30489258,2,2
30548964,2,2
31497637,2,2
32126548,2,2
3250487,2,2
32518933,2,2
32831089,2,2
3283887,2,2
33122746,2,2
33140819,2,2
334120,2,2
3350318,2,2
33898838,2,2
340809,2,2
34584042,2,2
34662690,2,2
34798697,2,2
34942255,2,2
34978135,2,2
34988789,2,2
35078154,2,2
35167115,2,2
35172619,2,2
35172921,2,2
352984,2,2
35304230,2,2
35504910,2,2
3555076,2,2
35575802,2,2
35739752,2,2
36733462,2,2
36934493,2,2
36997605,2,2
37274508,2,2
37312051,2,2
37474486,2,2
37661847,2,2
37707201,2,2
3787433,2,2
37891443,2,2
37978769,2,2
38398959,2,2
39178453,2,2
3918603,2,2
39208088,2,2
39292110,2,2
3930029,2,2
39688402,2,2
3990413,2,2
40398464,2,2
4063227,2,2
4063983,2,2
407035,2,2
40853787,2,2
4188899,2,2
4201581,2,2
4223730,2,2
4234243,2,2
4257466,2,2
428162,2,2
4301499,2,2
43735363,2,2
43741577,2,2
44129375,2,2
4422575,2,2
4432393,2,2
443278,2,2
44336580,2,2
45579757,2,2
45852613,2,2
4592182,2,2
46498409,2,2
468522,2,2
46895993,2,2
4752394,2,2
4798314,2,2
494532,2,2
4979564,2,2
49836524,2,2
49986254,2,2
501628,2,2
50318245,2,2
50332518,2,2
50422239,2,2
5058986,2,2
507563,2,2
5076694,2,2
50976466,2,2
52001649,2,2
5267557,2,2
53436906,2,2
5472087,2,2
5553147,2,2
5560586,2,2
5563864,2,2
55874141,2,2
5635435,2,2
5668129,2,2
56830829,2,2
5725305,2,2
57389103,2,2
575912,2,2
583000,2,2
5928377,2,2
60321729,2,2
6194620,2,2
62077633,2,2
620873,2,2
626509,2,2
6273730,2,2
63239926,2,2
63668661,2,2
6415011,2,2
6462210,2,2
6473886,2,2
65075195,2,2
6626387,2,2
66398174,2,2
66759348,2,2
6814857,2,2
6832663,2,2
68479094,2,2
68585406,2,2
68817835,2,2
6993384,2,2
7059548,2,2
7106718,2,2
7154832,2,2
71991,2,2
7324201,2,2
7331613,2,2
7332,2,2
73367251,2,2
7405819,2,2
7564355,2,2
75872287,2,2
7607529,2,2
7622861,2,2
7718728,2,2
77212680,2,2
7737386,2,2
7842109,2,2
785531,2,2
7879415,2,2
7886253,2,2
78971881,2,2
793824,2,2
7996002,2,2
8017187,2,2
8049272,2,2
8060956,2,2
8117065,2,2
81190589,2,2
8212670,2,2
82915167,2,2
8313650,2,2
83545601,2,2
8366702,2,2
84927772,2,2
850694,2,2
85431391,2,2
85573605,2,2
8569996,2,2
86639937,2,2
86731828,2,2
86937386,2,2
8726604,2,2
87749570,2,2
877898,2,2
8783013,2,2
87841913,2,2
8809922,2,2
8833933,2,2
89109258,2,2
8915570,2,2
89969021,2,2
900250,2,2
90140413,2,2
90457633,2,2
9103193,2,2
91148392,2,2
913452,2,2
9179233,2,2
93585602,2,2
936555,2,2
93674117,2,2
93986348,2,2
94116608,2,2
94652118,2,2
9556116,2,2
96504180,2,2
9660960,2,2
97533607,2,2
98710271,2,2
99719042,2,2
23419631,1,128
15304748,1,89
31633182,1,49
4578837,1,46
23393664,1,40
47960438,1,37
11130849,1,34
36322101,1,34
38906825,1,31
38488604,1,28
21603605,1,27
2094959,1,26
20831730,1,25
22899606,1,24
6872447,1,23
23020216,1,22
8292900,1,21
42486028,1,19
34906383,1,18
23900425,1,17
42419711,1,17
5714105,1,17
74109384,1,17
50701598,1,16
2818393,1,15
3278213,1,15
75086860,1,15
8404089,1,15
5725975,1,14
13014285,1,13
35285794,1,13
37389122,1,13
37401553,1,13
5060941,1,13
10434993,1,12
16069371,1,12
17440854,1,12
21404902,1,12
27288745,1,12
6374907,1,12
85320906,1,12
92810304,1,12
943110,1,12
30166763,1,11
31834466,1,11
35749956,1,11
51133490,1,11
74203884,1,11
82065171,1,11
856118,1,11
90616884,1,11
11842121,1,10
2363694,1,10
2504177,1,10
25732200,1,10
2801422,1,10
30049445,1,10
324246,1,10
44665898,1,10
49951025,1,10
6404039,1,10
8719747,1,10
872222,1,10
10228124,1,9
161621,1,9
18757974,1,9
2224824,1,9
22622196,1,9
27067785,1,9
27569774,1,9
2981238,1,9
32332895,1,9
36830947,1,9
37081517,1,9
37617090,1,9
467736,1,9
478634,1,9
574862,1,9
6486104,1,9
7045914,1,9
8192659,1,9
8381959,1,9
9297922,1,9
94903797,1,9
10717422,1,8
14083878,1,8
19903522,1,8
21979097,1,8
24461420,1,8
25738900,1,8
26038823,1,8
3136261,1,8
32210330,1,8
34791312,1,8
35986803,1,8
37415686,1,8
38809221,1,8
4186103,1,8
6014152,1,8
83196524,1,8
8441048,1,8
8835360,1,8
95786780,1,8
10924812,1,7
12176328,1,7
13482199,1,7
15867,1,7
20184275,1,7
21534770,1,7
27211987,1,7
2788462,1,7
28406357,1,7
29683312,1,7
34089321,1,7
35601352,1,7
4834838,1,7
5078478,1,7
6344261,1,7
7956463,1,7
80535525,1,7
84287313,1,7
85946635,1,7
10734473,1,6
11901189,1,6
12129999,1,6
12489723,1,6
12910451,1,6
1315288,1,6
1320025,1,6
14021125,1,6
16372831,1,6
17099774,1,6
19513255,1,6
19963960,1,6
21872576,1,6
23468348,1,6
29917076,1,6
34291588,1,6
35278307,1,6
353022,1,6
35338446,1,6
35986995,1,6
37787617,1,6
3793018,1,6
40158377,1,6
442581,1,6
46739343,1,6
65704743,1,6
6613542,1,6
66757463,1,6
7600082,1,6
8289300,1,6
87197856,1,6
87616182,1,6
89657799,1,6
9067870,1,6
10448669,1,5
12196138,1,5
1334630,1,5
13502594,1,5
14738158,1,5
1576697,1,5
17014254,1,5
17837714,1,5
18145725,1,5
1956382,1,5
21552268,1,5
2163521,1,5
21919063,1,5
24227559,1,5
2427396,1,5
2462078,1,5
25496950,1,5
2553250,1,5
2608750,1,5
26097505,1,5
28965702,1,5
32434462,1,5
32863413,1,5
32973529,1,5
33384375,1,5
3476681,1,5
35416780,1,5
35767274,1,5
36842681,1,5
4210258,1,5
4295463,1,5
43800937,1,5
49592495,1,5
5400767,1,5
564556,1,5
6417325,1,5
66083569,1,5
66880134,1,5
7431328,1,5
7542893,1,5
77986371,1,5
796648,1,5
8073932,1,5
83142795,1,5
83727625,1,5
88472270,1,5
10015470,1,4
10468077,1,4
11161835,1,4
11396629,1,4
11677456,1,4
11782838,1,4
11829539,1,4
12827613,1,4
12944028,1,4
12992475,1,4
13137240,1,4
14274834,1,4
147811,1,4
17178880,1,4
17757963,1,4
18048515,1,4
19012389,1,4
19208655,1,4
20012252,1,4
2048690,1,4
20626868,1,4
2124520,1,4
22756515,1,4
23759409,1,4
23814774,1,4
24234136,1,4
24726312,1,4
24898205,1,4
2611929,1,4
265223,1,4
27701107,1,4
27793996,1,4
280758,1,4
282186,1,4
28755183,1,4
29137621,1,4
29349478,1,4
31351274,1,4
32942444,1,4
33003679,1,4
33512224,1,4
33811098,1,4
3402162,1,4
35213002,1,4
3718259,1,4
37261205,1,4
37816852,1,4
38115706,1,4
38137508,1,4
38400319,1,4
38768076,1,4
391828,1,4
39224796,1,4
40074965,1,4
4009798,1,4
40419584,1,4
4196931,1,4
42838354,1,4
4520434,1,4
45418000,1,4
4774134,1,4
509562,1,4
54455436,1,4
5467583,1,4
5723775,1,4
5985359,1,4
6459065,1,4
6504199,1,4
66419338,1,4
66610173,1,4
689245,1,4
69937686,1,4
7274209,1,4
73482546,1,4
73530959,1,4
76880871,1,4
81689922,1,4
8246713,1,4
87373241,1,4
9124446,1,4
91392221,1,4
9587204,1,4
96343175,1,4
9636405,1,4
97092739,1,4
97816286,1,4
10522331,1,3
10579571,1,3
10851970,1,3
10858712,1,3
11022063,1,3
11412128,1,3
11553127,1,3
11604480,1,3
11713185,1,3
11737907,1,3
11777681,1,3
11791376,1,3
12352911,1,3
12407170,1,3
12601671,1,3
12615626,1,3
12735411,1,3
13395159,1,3
13535919,1,3
13780582,1,3
13870163,1,3
14236184,1,3
1437710,1,3
14379773,1,3
1449440,1,3
15026868,1,3
1512659,1,3
15237027,1,3
15347555,1,3
15362142,1,3
1558432,1,3
16047140,1,3
1626643,1,3
17227810,1,3
17398254,1,3
17628483,1,3
17817241,1,3
17890707,1,3
1831141,1,3
18350103,1,3
1862920,1,3
1864837,1,3
18701452,1,3
193865,1,3
19487195,1,3
1976429,1,3
2001318,1,3
20381053,1,3
20448453,1,3
21718045,1,3
21894,1,3
21931342,1,3
22042978,1,3
22503661,1,3
22890209,1,3
22971718,1,3
23165841,1,3
23290224,1,3
23470949,1,3
23645723,1,3
24173428,1,3
24254619,1,3
24533520,1,3
2493282,1,3
25496867,1,3
25716533,1,3
25767850,1,3
26630679,1,3
2706073,1,3
271023,1,3
2717203,1,3
28291869,1,3
28667016,1,3
2906811,1,3
29086712,1,3
29182062,1,3
2951427,1,3
29910881,1,3
3073454,1,3
31261812,1,3
31498731,1,3
3155431,1,3
31667521,1,3
32694875,1,3
32910001,1,3
33219752,1,3
33569262,1,3
33726460,1,3
33748881,1,3
33966122,1,3
34230365,1,3
34681904,1,3
35074722,1,3
35136928,1,3
35274456,1,3
35339352,1,3
35379023,1,3
35624104,1,3
35753755,1,3
35930392,1,3
36416770,1,3
365800,1,3
36603839,1,3
36817472,1,3
3683722,1,3
375097,1,3
3857630,1,3
3916827,1,3
39345955,1,3
394869,1,3
395330,1,3
40411305,1,3
40472896,1,3
40735857,1,3
40761293,1,3
41039855,1,3
4151249,1,3
42282793,1,3
4317276,1,3
45037859,1,3
47330639,1,3
475215,1,3
47583781,1,3
48671741,1,3
4922505,1,3
49439078,1,3
502025,1,3
50444219,1,3
513930,1,3
51546547,1,3
5242923,1,3
5283211,1,3
5328552,1,3
53741545,1,3
5374762,1,3
54173714,1,3
5489128,1,3
55411625,1,3
559508,1,3
5755146,1,3
57563979,1,3
59499105,1,3
65701982,1,3
6596909,1,3
6858401,1,3
7022240,1,3
7576296,1,3
7625361,1,3
76842148,1,3
7786754,1,3
77907749,1,3
787626,1,3
8104071,1,3
82183987,1,3
8271796,1,3
8327644,1,3
8407241,1,3
8514808,1,3
85849404,1,3
86273682,1,3
8659072,1,3
87346530,1,3
87393040,1,3
87725585,1,3
8793780,1,3
8882524,1,3
8900666,1,3
89350815,1,3
8982224,1,3
9055879,1,3
91698823,1,3
9357656,1,3
9445646,1,3
94887071,1,3
9517644,1,3
95845527,1,3
98219723,1,3
98750236,1,3
10136834,1,2
10428382,1,2
10709920,1,2
10729358,1,2
10753221,1,2
10859391,1,2
11066521,1,2
11199079,1,2
11216276,1,2
11369737,1,2
11489557,1,2
11510411,1,2
11586198,1,2
11588783,1,2
11628659,1,2
11657447,1,2
11703458,1,2
11829970,1,2
11955816,1,2
12015387,1,2
12089037,1,2
12194097,1,2
12339557,1,2
12343934,1,2
12394019,1,2
12728527,1,2
12851218,1,2
12867892,1,2
13116483,1,2
13126840,1,2
13175,1,2
13320793,1,2
13334836,1,2
13413521,1,2
13434781,1,2
13439545,1,2
13612414,1,2
13621604,1,2
13629950,1,2
13728811,1,2
1374594,1,2
13761896,1,2
13814959,1,2
13854521,1,2
13932075,1,2
14012872,1,2
14063005,1,2
14245321,1,2
14272452,1,2
14371759,1,2
14782541,1,2
14908603,1,2
14920483,1,2
14934106,1,2
15128106,1,2
15364961,1,2
15410900,1,2
15436790,1,2
154377,1,2
155438,1,2
15641549,1,2
1574160,1,2
16041761,1,2
1646492,1,2
16472224,1,2
16642121,1,2
16649313,1,2
1668704,1,2
16987164,1,2
17078384,1,2
1712489,1,2
17224405,1,2
17588702,1,2
17731934,1,2
1776217,1,2
1786188,1,2
17873178,1,2
18113401,1,2
18225194,1,2
18342947,1,2
18634500,1,2
1867107,1,2
18976148,1,2
19051955,1,2
19651972,1,2
19769182,1,2
19816642,1,2
19872,1,2
19977915,1,2
20074004,1,2
20110757,1,2
20232735,1,2
20274382,1,2
20550709,1,2
20612578,1,2
2083023,1,2
2088122,1,2
21131465,1,2
2145261,1,2
21455266,1,2
21600916,1,2
21749524,1,2
21938708,1,2
21961931,1,2
21991733,1,2
22042896,1,2
22044743,1,2
22338695,1,2
22422126,1,2
22520764,1,2
22845765,1,2
23003843,1,2
2313630,1,2
23183338,1,2
23197076,1,2
23575333,1,2
23689016,1,2
23794897,1,2
2391190,1,2
2393282,1,2
24035025,1,2
24047489,1,2
24200888,1,2
24276288,1,2
24302676,1,2
24326708,1,2
24339020,1,2
24420058,1,2
2443178,1,2
24602618,1,2
246713,1,2
24780523,1,2
24867334,1,2
24930351,1,2
249388,1,2
24951184,1,2
25013771,1,2
2504300,1,2
25079948,1,2
25286112,1,2
25313067,1,2
25424364,1,2
25438749,1,2
2556608,1,2
2565,1,2
2573514,1,2
25884069,1,2
26049874,1,2
26058057,1,2
2635963,1,2
26609422,1,2
26789654,1,2
268966,1,2
27030658,1,2
27058928,1,2
27317391,1,2
27339924,1,2
27390622,1,2
2748661,1,2
27540898,1,2
27627380,1,2
2765837,1,2
28022750,1,2
28057684,1,2
28102110,1,2
28372397,1,2
28372418,1,2
28669993,1,2
28782496,1,2
28983273,1,2
28983759,1,2
2899045,1,2
29024889,1,2
29065794,1,2
29273683,1,2
2935656,1,2
2941903,1,2
2948915,1,2
2953998,1,2
30114705,1,2
30532227,1,2
307434,1,2
30883111,1,2
3091193,1,2
3107166,1,2
31159236,1,2
31306503,1,2
31353774,1,2
31448126,1,2
3163955,1,2
3185811,1,2
320081,1,2
32058210,1,2
3207424,1,2
32356377,1,2
3260946,1,2
32646207,1,2
3299762,1,2
3336865,1,2
33379160,1,2
33386656,1,2
33533121,1,2
3357297,1,2
336048,1,2
3384011,1,2
34078969,1,2
34315563,1,2
34526326,1,2
34556606,1,2
34774367,1,2
35113097,1,2
35254580,1,2
35313920,1,2
3543992,1,2
35480266,1,2
35884484,1,2
35901629,1,2
35950767,1,2
36103867,1,2
36611105,1,2
36649589,1,2
36769375,1,2
37075256,1,2
37350439,1,2
37486264,1,2
37800749,1,2
37806261,1,2
38512444,1,2
38985054,1,2
39035213,1,2
391752,1,2
391816,1,2
39445997,1,2
3960646,1,2
405532,1,2
40833708,1,2
4206548,1,2
421690,1,2
42366,1,2
42408783,1,2
42484755,1,2
4273314,1,2
42876553,1,2
43239662,1,2
43483150,1,2
43970459,1,2
43984762,1,2
4400410,1,2
44202608,1,2
44407176,1,2
44607533,1,2
44747101,1,2
44919869,1,2
44922873,1,2
45020853,1,2
452118,1,2
45233690,1,2
45727238,1,2
474468,1,2
47566882,1,2
4759677,1,2
4770016,1,2
479464,1,2
4823094,1,2
48434,1,2
4906646,1,2
49834089,1,2
50535270,1,2
50715274,1,2
5071601,1,2
5122069,1,2
51455223,1,2
51925516,1,2
52245123,1,2
52647953,1,2
531860,1,2
543597,1,2
5442034,1,2
54968803,1,2
550015,1,2
