uid,xml_count,danmu_count
5515341,1,2
5516115,1,2
55345,1,2
554354,1,2
554649,1,2
5582688,1,2
5658291,1,2
5699539,1,2
5720994,1,2
57269632,1,2
5772476,1,2
5774810,1,2
583402,1,2
591492,1,2
6013183,1,2
610811,1,2
6189079,1,2
61911647,1,2
622966,1,2
6243652,1,2
62947783,1,2
63123190,1,2
64163522,1,2
6525263,1,2
65415372,1,2
6799486,1,2
6813243,1,2
6846350,1,2
7129845,1,2
71352930,1,2
71814697,1,2
7249486,1,2
730257,1,2
73363204,1,2
74058787,1,2
7440661,1,2
747163,1,2
7609879,1,2
77003313,1,2
7909367,1,2
7985500,1,2
80220093,1,2
80274809,1,2
81540767,1,2
8179739,1,2
8193512,1,2
82351728,1,2
8245679,1,2
8315382,1,2
83492145,1,2
83539662,1,2
837463,1,2
8395399,1,2
8401125,1,2
840906,1,2
84120007,1,2
84126381,1,2
84175729,1,2
8423391,1,2
84273145,1,2
8435998,1,2
8455549,1,2
8504152,1,2
85270612,1,2
85625108,1,2
85897553,1,2
85974412,1,2
863910,1,2
86495928,1,2
86660565,1,2
86708015,1,2
87469170,1,2
87770607,1,2
87798157,1,2
87901081,1,2
8814446,1,2
88557374,1,2
885836,1,2
8865140,1,2
88745944,1,2
8876105,1,2
89114585,1,2
89251365,1,2
89258961,1,2
909509,1,2
9096683,1,2
91293821,1,2
91434930,1,2
9152361,1,2
9169803,1,2
9229336,1,2
92611,1,2
9275297,1,2
9276970,1,2
92937563,1,2
93010213,1,2
93463110,1,2
935485,1,2
93645319,1,2
9403520,1,2
94611768,1,2
94927580,1,2
9534850,1,2
9565484,1,2
9581788,1,2
9599892,1,2
96006934,1,2
97059309,1,2
97512434,1,2
98605481,1,2
99992347,1,2
10034871,1,1
10048310,1,1
10065909,1,1
10070150,1,1
10155667,1,1
10224299,1,1
10250897,1,1
10260199,1,1
10292533,1,1
10292728,1,1
10295826,1,1
10319737,1,1
10320481,1,1
10347164,1,1
103754,1,1
10412358,1,1
10544451,1,1
10569126,1,1
10580067,1,1
10640867,1,1
10665344,1,1
10699292,1,1
10706585,1,1
10733079,1,1
10777,1,1
10808355,1,1
10892314,1,1
10955671,1,1
10978141,1,1
10984870,1,1
11040003,1,1
11055760,1,1
11071495,1,1
11089842,1,1
11117352,1,1
11125023,1,1
11130643,1,1
1113240,1,1
11160129,1,1
111644,1,1
11210853,1,1
11217621,1,1
11223229,1,1
11223996,1,1
11239677,1,1
11244621,1,1
11257082,1,1
11263621,1,1
11263661,1,1
11269465,1,1
11358109,1,1
11369167,1,1
11383461,1,1
11386707,1,1
11438182,1,1
11452410,1,1
11459299,1,1
11483567,1,1
11498750,1,1
11530658,1,1
11533259,1,1
11554825,1,1
11555804,1,1
11601787,1,1
11604899,1,1
11605412,1,1
11621965,1,1
11653291,1,1
11654318,1,1
116622,1,1
11675494,1,1
116821,1,1
11691230,1,1
11703063,1,1
11720548,1,1
11726302,1,1
11738616,1,1
11792745,1,1
11803742,1,1
11814647,1,1
11839466,1,1
11841045,1,1
11852947,1,1
11869493,1,1
11879687,1,1
11882562,1,1
11919756,1,1
11926900,1,1
11962171,1,1
11963367,1,1
11965646,1,1
11976248,1,1
11992857,1,1
12002055,1,1
12038900,1,1
12057352,1,1
12065279,1,1
12084079,1,1
12088224,1,1
12088305,1,1
12117172,1,1
12125598,1,1
12128021,1,1
12138203,1,1
12147919,1,1
12148947,1,1
12155680,1,1
12169374,1,1
12172123,1,1
12198106,1,1
12202114,1,1
12209240,1,1
122548,1,1
122681,1,1
123036,1,1
12332761,1,1
12346056,1,1
12363435,1,1
12468133,1,1
12509018,1,1
12511557,1,1
12562342,1,1
12566188,1,1
12578013,1,1
12618547,1,1
12678822,1,1
12679756,1,1
12699375,1,1
12700993,1,1
127130,1,1
12724009,1,1
12748545,1,1
1275891,1,1
1277615,1,1
12782207,1,1
1278696,1,1
12790738,1,1
12793565,1,1
128081,1,1
12833761,1,1
1283421,1,1
12852961,1,1
12902942,1,1
12914292,1,1
12921629,1,1
12938306,1,1
1293975,1,1
12958757,1,1
1297442,1,1
12992494,1,1
13013181,1,1
13018047,1,1
13075474,1,1
13082524,1,1
13088874,1,1
13107741,1,1
1311230,1,1
13134416,1,1
13136784,1,1
13155810,1,1
13164486,1,1
13187132,1,1
13197009,1,1
13202190,1,1
13204711,1,1
13211069,1,1
1324139,1,1
13273539,1,1
132825,1,1
13295119,1,1
13304417,1,1
13305794,1,1
13330288,1,1
13410679,1,1
13425538,1,1
13428624,1,1
1345445,1,1
13483154,1,1
13501553,1,1
13501564,1,1
1351619,1,1
13520251,1,1
13555097,1,1
13604166,1,1
13681632,1,1
13716438,1,1
13727499,1,1
13751965,1,1
13763431,1,1
13837921,1,1
13841980,1,1
13849559,1,1
13875174,1,1
13876895,1,1
138790,1,1
13881245,1,1
13887704,1,1
13904481,1,1
13946794,1,1
13972953,1,1
13998927,1,1
14002999,1,1
14005769,1,1
1402657,1,1
1403088,1,1
14051038,1,1
14072888,1,1
14111466,1,1
14122522,1,1
1414096,1,1
14172863,1,1
14186333,1,1
14233079,1,1
1431527,1,1
14322760,1,1
14326381,1,1
1438238,1,1
14424186,1,1
1444706,1,1
14448899,1,1
144612,1,1
14476734,1,1
145034,1,1
14520080,1,1
14547848,1,1
14610128,1,1
14631158,1,1
1465841,1,1
14667696,1,1
146718,1,1
14685991,1,1
14742076,1,1
14746102,1,1
14812049,1,1
148561,1,1
14881290,1,1
1499713,1,1
1499736,1,1
1500142,1,1
15012385,1,1
1503955,1,1
1505910,1,1
15105061,1,1
15148982,1,1
1516718,1,1
15168223,1,1
15176673,1,1
15245403,1,1
1527457,1,1
1528332,1,1
15317386,1,1
15330253,1,1
15388228,1,1
15393786,1,1
15425039,1,1
15428313,1,1
15458189,1,1
1551513,1,1
15546830,1,1
1559836,1,1
15675130,1,1
15706316,1,1
15711929,1,1
1572694,1,1
1578843,1,1
15789641,1,1
15823050,1,1
15885497,1,1
15887040,1,1
15951896,1,1
15973962,1,1
1599822,1,1
16005527,1,1
16007692,1,1
1603608,1,1
1604824,1,1
16055415,1,1
16101718,1,1
16136300,1,1
16183840,1,1
16226631,1,1
16248344,1,1
1630863,1,1
1634957,1,1
163497,1,1
16371111,1,1
16430197,1,1
164404,1,1
16445638,1,1
16447841,1,1
16545076,1,1
16555585,1,1
16647166,1,1
16660886,1,1
16781649,1,1
1678865,1,1
16797032,1,1
1688045,1,1
1691742,1,1
16935795,1,1
16963209,1,1
17006881,1,1
17009858,1,1
1703962,1,1
17077522,1,1
17116502,1,1
1717371,1,1
17197972,1,1
17206772,1,1
17213724,1,1
17238907,1,1
17273950,1,1
1731518,1,1
17367494,1,1
17407612,1,1
17433265,1,1
1746859,1,1
17474140,1,1
17490424,1,1
17501614,1,1
17647642,1,1
17663971,1,1
17686003,1,1
1769067,1,1
17691271,1,1
17767711,1,1
17843341,1,1
17860887,1,1
17954457,1,1
17978927,1,1
181421,1,1
1817969,1,1
18189870,1,1
18205093,1,1
1825825,1,1
18272920,1,1
1842130,1,1
1844064,1,1
1846817,1,1
18504388,1,1
18654966,1,1
18705240,1,1
18708831,1,1
18711065,1,1
18728538,1,1
18759257,1,1
1882624,1,1
1888767,1,1
19000206,1,1
19018939,1,1
1909035,1,1
19147011,1,1
19249117,1,1
19249661,1,1
19370991,1,1
19391203,1,1
19483008,1,1
19501078,1,1
19502677,1,1
1953688,1,1
1953767,1,1
19575373,1,1
19597066,1,1
1960546,1,1
19616113,1,1
19755242,1,1
19810850,1,1
1983538,1,1
1984863,1,1
19848742,1,1
19853496,1,1
19888303,1,1
19915459,1,1
19927072,1,1
19929988,1,1
19961012,1,1
19963251,1,1
19969603,1,1
19984614,1,1
20061203,1,1
20066043,1,1
20067390,1,1
20126046,1,1
2018117,1,1
20207426,1,1
2032487,1,1
2032532,1,1
203594,1,1
20373707,1,1
20391521,1,1
204577,1,1
20458484,1,1
20465937,1,1
20538407,1,1
2056677,1,1
20577859,1,1
20580921,1,1
20589368,1,1
2061821,1,1
20653,1,1
20750305,1,1
2081658,1,1
20845241,1,1
20867810,1,1
20959510,1,1
21006476,1,1
210143,1,1
2104459,1,1
2106338,1,1
21074866,1,1
21088084,1,1
2110818,1,1
21176247,1,1
21179302,1,1
2119545,1,1
2121200,1,1
21214704,1,1
21218246,1,1
21228678,1,1
21253523,1,1
21254408,1,1
2126142,1,1
2134813,1,1
21484894,1,1
21494785,1,1
21511477,1,1
21572892,1,1
21591601,1,1
216327,1,1
21680929,1,1
21747507,1,1
21747598,1,1
21782872,1,1
21794829,1,1
219632,1,1
21963309,1,1
21980461,1,1
22023926,1,1
22073330,1,1
22170670,1,1
2217196,1,1
22212222,1,1
22281390,1,1
22340000,1,1
22366620,1,1
22520135,1,1
22525344,1,1
2252562,1,1
2255243,1,1
22609954,1,1
22622715,1,1
22635022,1,1
22637997,1,1
22670964,1,1
2267565,1,1
22753507,1,1
227639,1,1
227834,1,1
22793536,1,1
22831784,1,1
22884789,1,1
22892603,1,1
22918792,1,1
2294446,1,1
22985821,1,1
23021203,1,1
23029860,1,1
23074184,1,1
23086080,1,1
23102079,1,1
231169,1,1
23157476,1,1
23175211,1,1
23194646,1,1
23225652,1,1
23246588,1,1
23265527,1,1
23282526,1,1
23301380,1,1
23338482,1,1
23343440,1,1
23361262,1,1
23367126,1,1
23390188,1,1
23528805,1,1
23557816,1,1
23598108,1,1
23625250,1,1
23627645,1,1
23726528,1,1
23733216,1,1
23738083,1,1
23756637,1,1
23768765,1,1
23818379,1,1
2385986,1,1
23921951,1,1
239510,1,1
23969897,1,1
23970832,1,1
24000270,1,1
2403252,1,1
24053379,1,1
24113313,1,1
24143705,1,1
241440,1,1
2418898,1,1
24312653,1,1
24324372,1,1
24338999,1,1
24346157,1,1
24372016,1,1
24395821,1,1
24465475,1,1
2448816,1,1
2453832,1,1
24547761,1,1
24824857,1,1
24835033,1,1
24840937,1,1
24842666,1,1
24889496,1,1
24898462,1,1
24902389,1,1
24944817,1,1
24959710,1,1
24973627,1,1
2505370,1,1
25099360,1,1
25158312,1,1
25161126,1,1
25176933,1,1
2520396,1,1
2521164,1,1
2524170,1,1
2525611,1,1
25266225,1,1
25274448,1,1
25330044,1,1
2542704,1,1
2544259,1,1
25513911,1,1
25520291,1,1
25548122,1,1
25660012,1,1
25673147,1,1
25679205,1,1
25682817,1,1
25727396,1,1
25743747,1,1
25868309,1,1
25895544,1,1
2603516,1,1
26056237,1,1
2606283,1,1
2606462,1,1
26066538,1,1
26071937,1,1
26118266,1,1
2612008,1,1
26143911,1,1
26158161,1,1
26161211,1,1
2624513,1,1
2633650,1,1
26342019,1,1
26348442,1,1
2641922,1,1
2643834,1,1
26455113,1,1
26468952,1,1
2648588,1,1
26488263,1,1
26514942,1,1
26519008,1,1
26586189,1,1
26589610,1,1
2660301,1,1
2666948,1,1
26683958,1,1
2669486,1,1
26791749,1,1
2683480,1,1
26897146,1,1
26897466,1,1
26949249,1,1
2696907,1,1
27141622,1,1
27185671,1,1
27186343,1,1
2721189,1,1
272275,1,1
27234723,1,1
27288464,1,1
27330025,1,1
27331265,1,1
27408967,1,1
27476403,1,1
27765170,1,1
27803452,1,1
27898921,1,1
27926763,1,1
27996929,1,1
28217530,1,1
282526,1,1
28268300,1,1
28272707,1,1
28281542,1,1
28292232,1,1
28320190,1,1
28326081,1,1
2839153,1,1
2839805,1,1
28483784,1,1
28513235,1,1
28542496,1,1
28587153,1,1
2859251,1,1
28600430,1,1
286152,1,1
28769573,1,1
2884198,1,1
28896488,1,1
28945430,1,1
28964997,1,1
29136123,1,1
29149128,1,1
29190720,1,1
29231309,1,1
29289553,1,1
29372016,1,1
29376540,1,1
29381375,1,1
29390107,1,1
293967,1,1
29403595,1,1
2940725,1,1
29453639,1,1
29454704,1,1
29486345,1,1
29504561,1,1
29525165,1,1
2960655,1,1
29632283,1,1
29659856,1,1
29676334,1,1
29783383,1,1
29832945,1,1
29860653,1,1
29875642,1,1
2990831,1,1
29976303,1,1
29996264,1,1
30003172,1,1
30048034,1,1
30059453,1,1
3008443,1,1
30120102,1,1
30122161,1,1
30123748,1,1
30206092,1,1
3023676,1,1
3025250,1,1
30266201,1,1
30369426,1,1
30521680,1,1
30535589,1,1
30573758,1,1
30601016,1,1
3061223,1,1
30616448,1,1
30631062,1,1
30703137,1,1
30730914,1,1
3085731,1,1
30950805,1,1
30970475,1,1
30971708,1,1
30973919,1,1
30998705,1,1
3122555,1,1
312382,1,1
3130829,1,1
31363732,1,1
31407261,1,1
314739,1,1
31495902,1,1
3171076,1,1
3177003,1,1
31866984,1,1
31926791,1,1
3193727,1,1
3201367,1,1
32150420,1,1
32154172,1,1
32161100,1,1
32167858,1,1
3219189,1,1
32233293,1,1
32310062,1,1
32318989,1,1
32338585,1,1
32375759,1,1
32386664,1,1
3239440,1,1
32475252,1,1
32634737,1,1
3264439,1,1
32646497,1,1
32671299,1,1
32812499,1,1
32852057,1,1
32873685,1,1
32875258,1,1
32883247,1,1
32899093,1,1
32963425,1,1
32991408,1,1
33026977,1,1
33030701,1,1
3306237,1,1
33076713,1,1
33079144,1,1
33120187,1,1
33198773,1,1
3325267,1,1
333482,1,1
33363206,1,1
33540689,1,1
33615001,1,1
3363154,1,1
3364175,1,1
3365538,1,1
33730785,1,1
33745163,1,1
33755330,1,1
33776116,1,1
33790869,1,1
33854140,1,1
33929343,1,1
33966184,1,1
33967681,1,1
34006172,1,1
34024313,1,1
34087491,1,1
34101803,1,1
34103505,1,1
34132125,1,1
34136945,1,1
34168439,1,1
3418319,1,1
34196822,1,1
34308745,1,1
34316054,1,1
3432192,1,1
3438122,1,1
34446409,1,1
344926,1,1
34492723,1,1
34494975,1,1
34509534,1,1
34555170,1,1
3456547,1,1
34571904,1,1
34629610,1,1
34656502,1,1
34660224,1,1
34686365,1,1
34711383,1,1
34776646,1,1
34817589,1,1
34886284,1,1
34911831,1,1
34931488,1,1
34951241,1,1
34995842,1,1
35000808,1,1
35000977,1,1
35009756,1,1
35022009,1,1
3505035,1,1
35055589,1,1
3506960,1,1
35108797,1,1
35108918,1,1
35125436,1,1
35154447,1,1
351608,1,1
35238927,1,1
3524099,1,1
35266808,1,1
35377322,1,1
35407394,1,1
35411108,1,1
35471657,1,1
35524467,1,1
35598067,1,1
35598594,1,1
35618498,1,1
35716849,1,1
357438,1,1
35822609,1,1
35828756,1,1
35901162,1,1
3591081,1,1
35926781,1,1
35942582,1,1
3600071,1,1
36004087,1,1
36042587,1,1
36042790,1,1
36101863,1,1
36128472,1,1
36171494,1,1
36175422,1,1
36177758,1,1
36229159,1,1
36258193,1,1
362798,1,1
36330627,1,1
36398903,1,1
36467797,1,1
36510342,1,1
36545659,1,1
3657831,1,1
36579649,1,1
36614333,1,1
367661,1,1
36785054,1,1
36785157,1,1
368666,1,1
36958798,1,1
36972030,1,1
36978901,1,1
37057835,1,1
37171570,1,1
37189997,1,1
37216490,1,1
372638,1,1
37270239,1,1
37270687,1,1
3732275,1,1
37433719,1,1
37439088,1,1
37477133,1,1
3748756,1,1
37502437,1,1
37525509,1,1
37597630,1,1
37598571,1,1
37646364,1,1
37704380,1,1
37779944,1,1
37791812,1,1
37831242,1,1
37855966,1,1
37881530,1,1
37886097,1,1
37890226,1,1
37949996,1,1
37999224,1,1
380509,1,1
38055617,1,1
38076260,1,1
38086060,1,1
38103153,1,1
38145316,1,1
3817875,1,1
382166,1,1
38218101,1,1
38276825,1,1
3830213,1,1
3833724,1,1
38392571,1,1
38472931,1,1
38476652,1,1
38516454,1,1
3852391,1,1
38535289,1,1
38546465,1,1
38621056,1,1
38627685,1,1
38633191,1,1
38643298,1,1
38672171,1,1
386730,1,1
38674670,1,1
38675062,1,1
3869559,1,1
3871300,1,1
38831810,1,1
38864,1,1
38902425,1,1
38907378,1,1
3891046,1,1
38938567,1,1
38942766,1,1
389467,1,1
38993609,1,1
38997271,1,1
39093855,1,1
39142218,1,1
394344,1,1
39436455,1,1
39473166,1,1
39503351,1,1
395684,1,1
39664448,1,1
39701886,1,1
3978136,1,1
39782439,1,1
39804367,1,1
39836275,1,1
39959565,1,1
39992444,1,1
40029539,1,1
40043075,1,1
40067253,1,1
40083793,1,1
40164203,1,1
40606180,1,1
40620846,1,1
40655666,1,1
4071788,1,1
40732360,1,1
40759951,1,1
4085082,1,1
4089178,1,1
40895773,1,1
40903789,1,1
4108961,1,1
4121302,1,1
414732,1,1
4154386,1,1
41579,1,1
41597319,1,1
41646554,1,1
4175698,1,1
41801300,1,1
4210820,1,1
421162,1,1
42310590,1,1
4239805,1,1
4242268,1,1
4269386,1,1
427025,1,1
42838547,1,1
43092585,1,1
43182117,1,1
4332331,1,1
4339175,1,1
4342180,1,1
43435206,1,1
43501668,1,1
4354547,1,1
43705331,1,1
4371918,1,1
4379116,1,1
43906461,1,1
43944312,1,1
4395508,1,1
44036328,1,1
443339,1,1
4447150,1,1
44476776,1,1
4452442,1,1
44564109,1,1
44615,1,1
44638013,1,1
44686481,1,1
44701757,1,1
44706680,1,1
44955753,1,1
4502339,1,1
45264605,1,1
4535176,1,1
4539129,1,1
4555009,1,1
45692031,1,1
45772021,1,1
4594587,1,1
46056368,1,1
4620235,1,1
4635686,1,1
4639500,1,1
4692478,1,1
469483,1,1
4700386,1,1
4738892,1,1
47485492,1,1
475938,1,1
47709096,1,1
4772411,1,1
47787848,1,1
4779101,1,1
4787273,1,1
4793748,1,1
48029318,1,1
4847624,1,1
4849831,1,1
486595,1,1
4868777,1,1
486904,1,1
48701522,1,1
4892096,1,1
48947697,1,1
489946,1,1
4904109,1,1
4910455,1,1
491521,1,1
49392141,1,1
4942511,1,1
4950887,1,1
49516570,1,1
49592302,1,1
49665325,1,1
49667967,1,1
49689886,1,1
497557,1,1
4977339,1,1
49778924,1,1
49810575,1,1
49815063,1,1
49829228,1,1
4985413,1,1
4994943,1,1
4998054,1,1
49987997,1,1
50000865,1,1
50071020,1,1
5028531,1,1
5029026,1,1
5031678,1,1
50722091,1,1
50798813,1,1
51026625,1,1
51194187,1,1
511993,1,1
5124376,1,1
51264631,1,1
51264740,1,1
5148369,1,1
515255,1,1
51549494,1,1
5163966,1,1
51640214,1,1
51760752,1,1
51812110,1,1
51907052,1,1
520270,1,1
5205802,1,1
52149968,1,1
52156162,1,1
5230136,1,1
52448357,1,1
52449391,1,1
52486465,1,1
52489153,1,1
52631167,1,1
5275024,1,1
52753568,1,1
52755023,1,1
5328378,1,1
5341627,1,1
53454379,1,1
5347789,1,1
5358619,1,1
53744603,1,1
53929791,1,1
5403745,1,1
54178850,1,1
55041852,1,1
55477996,1,1
5558650,1,1
558154,1,1
5583757,1,1
5585008,1,1
560508,1,1
5634712,1,1
56394446,1,1
56555031,1,1
5665652,1,1
567313,1,1
5677027,1,1
5684517,1,1
57043803,1,1
57120155,1,1
57161863,1,1
571901,1,1
57282275,1,1
574339,1,1
57499974,1,1
576352,1,1
5774349,1,1
57826709,1,1
5802850,1,1
5803596,1,1
58365228,1,1
5852009,1,1
5857261,1,1
5865328,1,1
58824092,1,1
59119242,1,1
5912216,1,1
5934569,1,1
59456865,1,1
59548043,1,1
5958728,1,1
59669515,1,1
59787815,1,1
59877657,1,1
59928175,1,1
5997583,1,1
600079,1,1
60235142,1,1
6044749,1,1
6055980,1,1
6073644,1,1
608176,1,1
6087661,1,1
61049850,1,1
6119203,1,1
6170415,1,1
617156,1,1
6181257,1,1
6219730,1,1
6238443,1,1
6271775,1,1
62775250,1,1
6282498,1,1
62958312,1,1
62977316,1,1
6299487,1,1
632995,1,1
6408506,1,1
6417836,1,1
64314121,1,1
6433153,1,1
6443290,1,1
64646683,1,1
6483511,1,1
6486449,1,1
6493105,1,1
65220288,1,1
6530633,1,1
65379877,1,1
65550731,1,1
65699950,1,1
65798143,1,1
6593217,1,1
6598272,1,1
66234774,1,1
66407342,1,1
66638181,1,1
6668759,1,1
66764200,1,1
6685757,1,1
66891334,1,1
6689465,1,1
6697478,1,1
67268992,1,1
6756635,1,1
67967543,1,1
68045114,1,1
68101649,1,1
68400094,1,1
6844328,1,1
6850342,1,1
6916048,1,1
6939165,1,1
6953231,1,1
69730521,1,1
697545,1,1
7043502,1,1
7075901,1,1
70989117,1,1
7111324,1,1
7177684,1,1
71805697,1,1
7181916,1,1
7183799,1,1
71942682,1,1
7195483,1,1
72065705,1,1
7261331,1,1
72645399,1,1
727227,1,1
7308972,1,1
7327596,1,1
7332387,1,1
73449266,1,1
73534763,1,1
73545635,1,1
7358761,1,1
7358764,1,1
736530,1,1
7366729,1,1
73700260,1,1
73709062,1,1
73772751,1,1
73778339,1,1
73833298,1,1
7389555,1,1
7389589,1,1
7403555,1,1
74053613,1,1
7410854,1,1
74119359,1,1
7421490,1,1
74345816,1,1
74415209,1,1
7442618,1,1
74541524,1,1
7467218,1,1
7492152,1,1
75088337,1,1
751920,1,1
75678184,1,1
76063772,1,1
76099234,1,1
763836,1,1
7644696,1,1
7652155,1,1
76532122,1,1
7656046,1,1
7661648,1,1
7662885,1,1
76646266,1,1
7677837,1,1
76919660,1,1
76976842,1,1
77031858,1,1
770359,1,1
770895,1,1
77194499,1,1
77342810,1,1
7738531,1,1
7783306,1,1
77875454,1,1
7787815,1,1
7792630,1,1
7792746,1,1
780925,1,1
78117274,1,1
78230,1,1
7823767,1,1
7852311,1,1
7860276,1,1
7875626,1,1
78894271,1,1
7893349,1,1
7899005,1,1
7908620,1,1
791555,1,1
792820,1,1
7934111,1,1
79505439,1,1
7953969,1,1
7964337,1,1
79912748,1,1
8010622,1,1
80452448,1,1
80875607,1,1
80934649,1,1
8097500,1,1
8098163,1,1
8133244,1,1
813751,1,1
81449538,1,1
81599317,1,1
8163593,1,1
8166424,1,1
8190914,1,1
8193257,1,1
8197715,1,1
8204813,1,1
82059565,1,1
8206183,1,1
8206273,1,1
82137428,1,1
8223374,1,1
8227529,1,1
8228769,1,1
8264545,1,1
8271630,1,1
82774445,1,1
8280627,1,1
8293181,1,1
8309217,1,1
8309253,1,1
83096809,1,1
8332256,1,1
8335543,1,1
8341460,1,1
8361699,1,1
83774361,1,1
837757,1,1
8378645,1,1
8390580,1,1
84026475,1,1
841344,1,1
8413941,1,1
8415765,1,1
8431649,1,1
8434547,1,1
84513078,1,1
845594,1,1
8477957,1,1
85029196,1,1
85103455,1,1
85184281,1,1
8521969,1,1
8530098,1,1
85304637,1,1
85364010,1,1
8540607,1,1
85624034,1,1
85639281,1,1
8564690,1,1
85655963,1,1
8570887,1,1
85743874,1,1
85753173,1,1
85755005,1,1
85761249,1,1
85841507,1,1
85902148,1,1
85933551,1,1
85945140,1,1
85948730,1,1
859683,1,1
8606380,1,1
86117252,1,1
8613279,1,1
86152759,1,1
8619980,1,1
86244390,1,1
86309574,1,1
8653671,1,1
86660599,1,1
86664865,1,1
8678881,1,1
86827270,1,1
86867715,1,1
86874265,1,1
8700985,1,1
8704648,1,1
87159378,1,1
87223909,1,1
87297750,1,1
87325923,1,1
87415244,1,1
87424155,1,1
87462,1,1
8756515,1,1
87573424,1,1
87581825,1,1
87585557,1,1
8761,1,1
87645372,1,1
87650803,1,1
8798926,1,1
88090478,1,1
8810613,1,1
8812632,1,1
88136164,1,1
88204024,1,1
88204909,1,1
88231709,1,1
8825072,1,1
88411912,1,1
88419119,1,1
88463301,1,1
88538355,1,1
8875797,1,1
88963684,1,1
88984496,1,1
8915,1,1
8918793,1,1
89277746,1,1
89286386,1,1
8930218,1,1
89374036,1,1
8940540,1,1
8945772,1,1
8963299,1,1
89682392,1,1
897937,1,1
89796624,1,1
8991454,1,1
8994390,1,1
90049463,1,1
90126350,1,1
901317,1,1
9017305,1,1
9025795,1,1
90260516,1,1
9048836,1,1
90502997,1,1
9055403,1,1
9071599,1,1
9093018,1,1
90995160,1,1
9119643,1,1
91297033,1,1
9129737,1,1
9132380,1,1
9133033,1,1
9154788,1,1
91598014,1,1
9170507,1,1
9185675,1,1
9187032,1,1
9202369,1,1
92030071,1,1
92122062,1,1
9215112,1,1
92162452,1,1
9219057,1,1
922554,1,1
9234141,1,1
92542575,1,1
92586616,1,1
9276990,1,1
92958099,1,1
930891,1,1
9317574,1,1
93211124,1,1
9322076,1,1
93235183,1,1
9333886,1,1
93403388,1,1
93412308,1,1
93465101,1,1
9356895,1,1
9365590,1,1
93669462,1,1
937721,1,1
9394470,1,1
94085810,1,1
94406432,1,1
94559022,1,1
94624723,1,1
9488828,1,1
9493,1,1
9500097,1,1
95060004,1,1
95099582,1,1
95176494,1,1
95444095,1,1
95823365,1,1
95860,1,1
95911871,1,1
95983637,1,1
96112323,1,1
9625450,1,1
96310182,1,1
9656555,1,1
96626533,1,1
96685056,1,1
96793189,1,1
97036694,1,1
97406520,1,1
97727970,1,1
98035449,1,1
98439551,1,1
9850301,1,1
9867682,1,1
9890045,1,1
98997720,1,1
9927282,1,1
9937694,1,1
99588713,1,1
99754425,1,1
99911232,1,1
